"","item","line","word","start","end","length","OVP","string"
"1",2,1,1,1,7,7,4,"Dorothy"
"2",2,1,2,9,10,2,9,"is"
"3",2,1,3,12,12,1,12,"a"
"4",2,1,4,14,19,6,16,"little"
"5",2,1,5,21,26,6,23,"Kansas"
"6",2,1,6,28,31,4,29,"girl"
"7",2,1,7,33,35,3,34,"who"
"8",2,1,8,37,40,4,38,"once"
"9",2,1,9,42,53,12,47,"accidentally"
"10",2,1,10,55,59,5,57,"found"
"11",2,1,11,61,63,3,62,"the"
"12",2,2,1,1,9,9,5,"beautiful"
"13",2,2,2,11,14,4,12,"Land"
"14",2,2,3,16,17,2,16,"of"
"15",2,2,4,19,20,2,19,"Oz"
"16",2,2,5,22,24,3,23,"and"
"17",2,2,6,26,28,3,27,"was"
"18",2,2,7,30,36,7,33,"invited"
"19",2,2,8,38,39,2,38,"to"
"20",2,2,9,41,44,4,42,"live"
"21",2,2,10,46,50,5,48,"there"
"22",2,2,11,52,58,7,55,"always."
"23",2,2,12,60,63,4,61,"Toto"
"24",2,2,13,65,67,3,66,"was"
"25",2,3,1,1,9,9,5,"Dorothy's"
"26",2,3,2,11,15,5,13,"small"
"27",2,3,3,17,21,5,19,"black"
"28",2,3,4,23,26,4,24,"dog,"
"29",2,3,5,28,31,4,29,"with"
"30",2,3,6,33,38,6,35,"fuzzy,"
"31",2,3,7,40,44,5,42,"curly"
"32",2,3,8,46,49,4,47,"hair"
"33",2,3,9,51,53,3,52,"and"
"34",2,3,10,55,60,6,57,"bright"
"35",2,3,11,62,66,5,64,"black"
"36",2,4,1,1,5,5,3,"eyes."
"37",2,4,2,7,15,9,11,"Together,"
"38",2,4,3,17,20,4,18,"when"
"39",2,4,4,22,25,4,23,"they"
"40",2,4,5,27,31,5,29,"tired"
"41",2,4,6,33,34,2,33,"of"
"42",2,4,7,36,38,3,37,"the"
"43",2,4,8,40,47,8,43,"grandeur"
"44",2,4,9,49,50,2,49,"of"
"45",2,4,10,52,54,3,53,"the"
"46",2,4,11,56,62,7,59,"Emerald"
"47",2,4,12,64,67,4,65,"City"
"48",2,4,13,69,70,2,69,"of"
"49",2,5,1,1,3,3,2,"Oz,"
"50",2,5,2,5,8,4,6,"they"
"51",2,5,3,10,14,5,12,"would"
"52",2,5,4,16,21,6,18,"wander"
"53",2,5,5,23,25,3,24,"out"
"54",2,5,6,27,30,4,28,"into"
"55",2,5,7,32,34,3,33,"the"
"56",2,5,8,36,42,7,39,"country"
"57",2,5,9,44,46,3,45,"and"
"58",2,5,10,48,50,3,49,"all"
"59",2,5,11,52,58,7,55,"through"
"60",2,5,12,60,62,3,61,"the"
"61",2,5,13,64,68,5,66,"land,"
"62",2,6,1,1,7,7,4,"peering"
"63",2,6,2,9,12,4,10,"into"
"64",2,6,3,14,18,5,16,"queer"
"65",2,6,4,20,24,5,22,"nooks"
"66",2,6,5,26,28,3,27,"and"
"67",2,6,6,30,36,7,33,"corners"
"68",2,6,7,38,40,3,39,"and"
"69",2,6,8,42,47,6,44,"having"
"70",2,6,9,49,49,1,49,"a"
"71",2,6,10,51,54,4,52,"good"
"72",2,6,11,56,59,4,57,"time"
"73",2,6,12,61,62,2,61,"in"
"74",2,6,13,64,68,5,66,"their"
"75",2,7,1,1,3,3,2,"own"
"76",2,7,2,5,10,6,7,"simple"
"77",2,7,3,12,15,4,13,"way."
"78",2,7,4,17,21,5,19,"There"
"79",2,7,5,23,25,3,24,"was"
"80",2,7,6,27,27,1,27,"a"
"81",2,7,7,29,34,6,31,"little"
"82",2,7,8,36,41,6,38,"Wizard"
"83",2,7,9,43,48,6,45,"living"
"84",2,7,10,50,51,2,50,"in"
"85",2,7,11,53,54,2,53,"Oz"
"86",2,7,12,56,58,3,57,"who"
"87",2,7,13,60,62,3,61,"was"
"88",2,7,14,64,64,1,64,"a"
"89",2,8,1,1,8,8,4,"faithful"
"90",2,8,2,10,15,6,12,"friend"
"91",2,8,3,17,18,2,17,"of"
"92",2,8,4,20,26,7,23,"Dorothy"
"93",2,8,5,28,30,3,29,"and"
"94",2,8,6,32,34,3,33,"did"
"95",2,8,7,36,38,3,37,"not"
"96",2,8,8,40,46,7,43,"approve"
"97",2,8,9,48,49,2,48,"of"
"98",2,8,10,51,53,3,52,"her"
"99",2,8,11,55,64,10,59,"travelling"
"100",2,8,12,66,70,5,68,"alone"
"101",2,9,1,1,2,2,1,"in"
"102",2,9,2,4,7,4,5,"this"
"103",2,9,3,9,12,4,10,"way,"
"104",2,9,4,14,16,3,15,"but"
"105",2,9,5,18,20,3,19,"the"
"106",2,9,6,22,25,4,23,"girl"
"107",2,9,7,27,32,6,29,"always"
"108",2,9,8,34,40,7,37,"laughed"
"109",2,9,9,42,43,2,42,"at"
"110",2,9,10,45,47,3,46,"the"
"111",2,9,11,49,54,6,51,"little"
"112",2,9,12,56,60,5,58,"man's"
"113",2,9,13,62,66,5,64,"fears"
"114",2,9,14,68,70,3,69,"for"
"115",2,10,1,1,3,3,2,"her"
"116",2,10,2,5,7,3,6,"and"
"117",2,10,3,9,12,4,10,"said"
"118",2,10,4,14,16,3,15,"she"
"119",2,10,5,18,20,3,19,"was"
"120",2,10,6,22,24,3,23,"not"
"121",2,10,7,26,31,6,28,"afraid"
"122",2,10,8,33,34,2,33,"of"
"123",2,10,9,36,43,8,39,"anything"
"124",2,10,10,45,48,4,46,"that"
"125",2,10,11,50,54,5,52,"might"
"126",2,10,12,56,62,7,59,"happen."
"127",3,1,1,1,3,3,2,"One"
"128",3,1,2,5,7,3,6,"day"
"129",3,1,3,9,13,5,11,"while"
"130",3,1,4,15,16,2,15,"on"
"131",3,1,5,18,21,4,19,"such"
"132",3,1,6,23,23,1,23,"a"
"133",3,1,7,25,32,8,28,"journey,"
"134",3,1,8,34,40,7,37,"Dorothy"
"135",3,1,9,42,44,3,43,"and"
"136",3,1,10,46,49,4,47,"Toto"
"137",3,1,11,51,55,5,53,"found"
"138",3,1,12,57,66,10,61,"themselves"
"139",3,2,1,1,5,5,3,"among"
"140",3,2,2,7,9,3,8,"the"
"141",3,2,3,11,14,4,12,"wild"
"142",3,2,4,16,21,6,18,"wooded"
"143",3,2,5,23,27,5,25,"hills"
"144",3,2,6,29,30,2,29,"at"
"145",3,2,7,32,34,3,33,"the"
"146",3,2,8,36,44,9,40,"southeast"
"147",3,2,9,46,47,2,46,"of"
"148",3,2,10,49,53,5,51,"Oz--a"
"149",3,2,11,55,59,5,57,"place"
"150",3,2,12,61,67,7,64,"usually"
"151",3,3,1,1,7,7,4,"avoided"
"152",3,3,2,9,10,2,9,"by"
"153",3,3,3,12,21,10,16,"travellers"
"154",3,3,4,23,29,7,26,"because"
"155",3,3,5,31,32,2,31,"so"
"156",3,3,6,34,37,4,35,"many"
"157",3,3,7,39,45,7,42,"magical"
"158",3,3,8,47,52,6,49,"things"
"159",3,3,9,54,61,8,57,"abounded"
"160",3,3,10,63,68,6,65,"there."
"161",3,4,1,1,4,4,2,"And,"
"162",3,4,2,6,7,2,6,"as"
"163",3,4,3,9,12,4,10,"they"
"164",3,4,4,14,20,7,17,"entered"
"165",3,4,5,22,22,1,22,"a"
"166",3,4,6,24,29,6,26,"forest"
"167",3,4,7,31,35,5,33,"path,"
"168",3,4,8,37,39,3,38,"the"
"169",3,4,9,41,46,6,43,"little"
"170",3,4,10,48,51,4,49,"girl"
"171",3,4,11,53,59,7,56,"noticed"
"172",3,4,12,61,61,1,61,"a"
"173",3,4,13,63,66,4,64,"sign"
"174",3,5,1,1,6,6,3,"tacked"
"175",3,5,2,8,9,2,8,"to"
"176",3,5,3,11,11,1,11,"a"
"177",3,5,4,13,17,5,15,"tree,"
"178",3,5,5,19,23,5,21,"which"
"179",3,5,6,25,29,5,27,"said:"
"180",3,5,7,31,35,5,33,"'Look"
"181",3,5,8,37,39,3,38,"out"
"182",3,5,9,41,43,3,42,"for"
"183",3,5,10,45,55,11,50,"Crinklink.'"
"184",3,6,1,1,4,4,2,"Toto"
"185",3,6,2,6,10,5,8,"could"
"186",3,6,3,12,14,3,13,"not"
"187",3,6,4,16,20,5,18,"talk,"
"188",3,6,5,22,23,2,22,"as"
"189",3,6,6,25,28,4,26,"many"
"190",3,6,7,30,31,2,30,"of"
"191",3,6,8,33,35,3,34,"the"
"192",3,6,9,37,43,7,40,"animals"
"193",3,6,10,45,46,2,45,"of"
"194",3,6,11,48,49,2,48,"Oz"
"195",3,6,12,51,54,4,52,"can,"
"196",3,6,13,56,58,3,57,"for"
"197",3,6,14,60,61,2,60,"he"
"198",3,6,15,63,65,3,64,"was"
"199",3,7,1,1,4,4,2,"just"
"200",3,7,2,6,6,1,6,"a"
"201",3,7,3,8,13,6,10,"common"
"202",3,7,4,15,20,6,17,"Kansas"
"203",3,7,5,22,25,4,23,"dog;"
"204",3,7,6,27,29,3,28,"but"
"205",3,7,7,31,32,2,31,"he"
"206",3,7,8,34,39,6,36,"looked"
"207",3,7,9,41,42,2,41,"at"
"208",3,7,10,44,46,3,45,"the"
"209",3,7,11,48,51,4,49,"sign"
"210",3,7,12,53,54,2,53,"so"
"211",3,7,13,56,64,9,60,"seriously"
"212",3,7,14,66,69,4,67,"that"
"213",3,8,1,1,7,7,4,"Dorothy"
"214",3,8,2,9,14,6,11,"almost"
"215",3,8,3,16,23,8,19,"believed"
"216",3,8,4,25,26,2,25,"he"
"217",3,8,5,28,32,5,30,"could"
"218",3,8,6,34,37,4,35,"read"
"219",3,8,7,39,41,3,40,"it,"
"220",3,8,8,43,45,3,44,"and"
"221",3,8,9,47,49,3,48,"she"
"222",3,8,10,51,54,4,52,"knew"
"223",3,8,11,56,60,5,58,"quite"
"224",3,8,12,62,65,4,63,"well"
"225",3,8,13,67,70,4,68,"that"
"226",3,9,1,1,4,4,2,"Toto"
"227",3,9,2,6,15,10,10,"understood"
"228",3,9,3,17,21,5,19,"every"
"229",3,9,4,23,26,4,24,"word"
"230",3,9,5,28,30,3,29,"she"
"231",3,9,6,32,35,4,33,"said"
"232",3,9,7,37,38,2,37,"to"
"233",3,9,8,40,43,4,41,"him."
"234",5,1,1,1,6,6,3,"'Never"
"235",5,1,2,8,11,4,9,"mind"
"236",5,1,3,13,23,11,18,"Crinklink,'"
"237",5,1,4,25,28,4,26,"said"
"238",5,1,5,30,33,4,31,"she."
"239",5,1,6,35,36,2,35,"'I"
"240",5,1,7,38,42,5,40,"don't"
"241",5,1,8,44,50,7,47,"believe"
"242",5,1,9,52,59,8,55,"anything"
"243",5,1,10,61,62,2,61,"in"
"244",5,1,11,64,65,2,64,"Oz"
"245",5,2,1,1,4,4,2,"will"
"246",5,2,2,6,8,3,7,"try"
"247",5,2,3,10,11,2,10,"to"
"248",5,2,4,13,16,4,14,"hurt"
"249",5,2,5,18,20,3,19,"us,"
"250",5,2,6,22,26,5,24,"Toto,"
"251",5,2,7,28,30,3,29,"and"
"252",5,2,8,32,33,2,32,"if"
"253",5,2,9,35,35,1,35,"I"
"254",5,2,10,37,39,3,38,"get"
"255",5,2,11,41,44,4,42,"into"
"256",5,2,12,46,52,7,49,"trouble"
"257",5,2,13,54,56,3,55,"you"
"258",5,2,14,58,61,4,59,"must"
"259",5,2,15,63,66,4,64,"take"
"260",5,2,16,68,71,4,69,"care"
"261",5,3,1,1,2,2,1,"of"
"262",5,3,2,4,7,4,5,"me.'"
"263",5,4,1,1,10,10,5,"'Bow-wow!'"
"264",5,4,2,12,15,4,13,"said"
"265",5,4,3,17,21,5,19,"Toto,"
"266",5,4,4,23,25,3,24,"and"
"267",5,4,5,27,33,7,30,"Dorothy"
"268",5,4,6,35,38,4,36,"knew"
"269",5,4,7,40,43,4,41,"that"
"270",5,4,8,45,49,5,47,"meant"
"271",5,4,9,51,51,1,51,"a"
"272",5,4,10,53,60,8,56,"promise."
"273",5,4,11,62,64,3,63,"The"
"274",5,5,1,1,4,4,2,"path"
"275",5,5,2,6,8,3,7,"was"
"276",5,5,3,10,15,6,12,"narrow"
"277",5,5,4,17,19,3,18,"and"
"278",5,5,5,21,25,5,23,"wound"
"279",5,5,6,27,30,4,28,"here"
"280",5,5,7,32,34,3,33,"and"
"281",5,5,8,36,40,5,38,"there"
"282",5,5,9,42,48,7,45,"between"
"283",5,5,10,50,52,3,51,"the"
"284",5,5,11,54,59,6,56,"trees,"
"285",5,5,12,61,63,3,62,"but"
"286",5,5,13,65,68,4,66,"they"
"287",5,6,1,1,5,5,3,"could"
"288",5,6,2,7,9,3,8,"not"
"289",5,6,3,11,14,4,12,"lose"
"290",5,6,4,16,20,5,18,"their"
"291",5,6,5,22,25,4,23,"way,"
"292",5,6,6,27,33,7,30,"because"
"293",5,6,7,35,39,5,37,"thick"
"294",5,6,8,41,45,5,43,"vines"
"295",5,6,9,47,49,3,48,"and"
"296",5,6,10,51,58,8,54,"creepers"
"297",5,6,11,60,63,4,61,"shut"
"298",5,6,12,65,68,4,66,"them"
"299",5,6,13,70,71,2,70,"in"
"300",5,7,1,1,2,2,1,"on"
"301",5,7,2,4,7,4,5,"both"
"302",5,7,3,9,14,6,11,"sides."
"303",5,7,4,16,19,4,17,"They"
"304",5,7,5,21,23,3,22,"had"
"305",5,7,6,25,30,6,27,"walked"
"306",5,7,7,32,32,1,32,"a"
"307",5,7,8,34,37,4,35,"long"
"308",5,7,9,39,42,4,40,"time"
"309",5,7,10,44,48,5,46,"when,"
"310",5,7,11,50,57,8,53,"suddenly"
"311",5,7,12,59,65,7,62,"turning"
"312",5,7,13,67,67,1,67,"a"
"313",5,7,14,69,73,5,71,"curve"
"314",5,8,1,1,2,2,1,"of"
"315",5,8,2,4,6,3,5,"the"
"316",5,8,3,8,15,8,11,"pathway,"
"317",5,8,4,17,20,4,18,"they"
"318",5,8,5,22,25,4,23,"came"
"319",5,8,6,27,30,4,28,"upon"
"320",5,8,7,32,32,1,32,"a"
"321",5,8,8,34,37,4,35,"lake"
"322",5,8,9,39,40,2,39,"of"
"323",5,8,10,42,46,5,44,"black"
"324",5,8,11,48,53,6,50,"water,"
"325",5,8,12,55,56,2,55,"so"
"326",5,8,13,58,60,3,59,"big"
"327",5,8,14,62,64,3,63,"and"
"328",5,8,15,66,67,2,66,"so"
"329",5,8,16,69,72,4,70,"deep"
"330",5,9,1,1,4,4,2,"that"
"331",5,9,2,6,9,4,7,"they"
"332",5,9,3,11,14,4,12,"were"
"333",5,9,4,16,21,6,18,"forced"
"334",5,9,5,23,24,2,23,"to"
"335",5,9,6,26,30,5,28,"stop."
"336",7,1,1,1,6,6,3,"'Well,"
"337",7,1,2,8,13,6,10,"Toto,'"
"338",7,1,3,15,18,4,16,"said"
"339",7,1,4,20,27,8,23,"Dorothy,"
"340",7,1,5,29,35,7,32,"looking"
"341",7,1,6,37,38,2,37,"at"
"342",7,1,7,40,42,3,41,"the"
"343",7,1,8,44,48,5,46,"lake,"
"344",7,1,9,50,52,3,51,"'we"
"345",7,1,10,54,57,4,55,"must"
"346",7,1,11,59,62,4,60,"turn"
"347",7,1,12,64,68,5,66,"back,"
"348",7,2,1,1,1,1,1,"I"
"349",7,2,2,3,8,6,5,"guess,"
"350",7,2,3,10,12,3,11,"for"
"351",7,2,4,14,18,5,16,"there"
"352",7,2,5,20,21,2,20,"is"
"353",7,2,6,23,29,7,26,"neither"
"354",7,2,7,31,31,1,31,"a"
"355",7,2,8,33,38,6,35,"bridge"
"356",7,2,9,40,42,3,41,"nor"
"357",7,2,10,44,44,1,44,"a"
"358",7,2,11,46,49,4,47,"boat"
"359",7,2,12,51,52,2,51,"to"
"360",7,2,13,54,57,4,55,"take"
"361",7,2,14,59,60,2,59,"us"
"362",7,2,15,62,67,6,64,"across"
"363",7,2,16,69,71,3,70,"the"
"364",7,3,1,1,5,5,3,"black"
"365",7,3,2,7,13,7,10,"water.'"
"366",7,4,1,1,7,7,4,"'Here's"
"367",7,4,2,9,11,3,10,"the"
"368",7,4,3,13,21,9,17,"ferryman,"
"369",7,4,4,23,30,8,26,"though,'"
"370",7,4,5,32,36,5,34,"cried"
"371",7,4,6,38,38,1,38,"a"
"372",7,4,7,40,43,4,41,"tiny"
"373",7,4,8,45,49,5,47,"voice"
"374",7,4,9,51,56,6,53,"beside"
"375",7,4,10,58,62,5,60,"them,"
"376",7,4,11,64,66,3,65,"and"
"377",7,5,1,1,3,3,2,"the"
"378",7,5,2,5,8,4,6,"girl"
"379",7,5,3,10,13,4,11,"gave"
"380",7,5,4,15,15,1,15,"a"
"381",7,5,5,17,21,5,19,"start"
"382",7,5,6,23,25,3,24,"and"
"383",7,5,7,27,32,6,29,"looked"
"384",7,5,8,34,37,4,35,"down"
"385",7,5,9,39,40,2,39,"at"
"386",7,5,10,42,44,3,43,"her"
"387",7,5,11,46,50,5,48,"feet,"
"388",7,5,12,52,56,5,54,"where"
"389",7,5,13,58,58,1,58,"a"
"390",7,5,14,60,62,3,61,"man"
"391",7,5,15,64,65,2,64,"no"
"392",7,5,16,67,72,6,69,"taller"
"393",7,6,1,1,4,4,2,"than"
"394",7,6,2,6,10,5,8,"three"
"395",7,6,3,12,17,6,14,"inches"
"396",7,6,4,19,21,3,20,"sat"
"397",7,6,5,23,24,2,23,"at"
"398",7,6,6,26,28,3,27,"the"
"399",7,6,7,30,33,4,31,"edge"
"400",7,6,8,35,36,2,35,"of"
"401",7,6,9,38,40,3,39,"the"
"402",7,6,10,42,45,4,43,"path"
"403",7,6,11,47,50,4,48,"with"
"404",7,6,12,52,54,3,53,"his"
"405",7,6,13,56,59,4,57,"legs"
"406",7,6,14,61,68,8,64,"dangling"
"407",7,6,15,70,73,4,71,"over"
"408",7,7,1,1,3,3,2,"the"
"409",7,7,2,5,9,5,7,"lake."
"410",7,8,1,1,5,5,3,"'Oh!'"
"411",7,8,2,7,10,4,8,"said"
"412",7,8,3,12,19,8,15,"Dorothy;"
"413",7,8,4,21,22,2,21,"'I"
"414",7,8,5,24,29,6,26,"didn't"
"415",7,8,6,31,33,3,32,"see"
"416",7,8,7,35,37,3,36,"you"
"417",7,8,8,39,46,8,42,"before.'"
"418",7,9,1,1,4,4,2,"Toto"
"419",7,9,2,6,12,7,9,"growled"
"420",7,9,3,14,21,8,17,"fiercely"
"421",7,9,4,23,25,3,24,"and"
"422",7,9,5,27,30,4,28,"made"
"423",7,9,6,32,34,3,33,"his"
"424",7,9,7,36,39,4,37,"ears"
"425",7,9,8,41,45,5,43,"stand"
"426",7,9,9,47,48,2,47,"up"
"427",7,9,10,50,58,9,54,"straight,"
"428",7,9,11,60,62,3,61,"but"
"429",7,9,12,64,66,3,65,"the"
"430",7,10,1,1,6,6,3,"little"
"431",7,10,2,8,10,3,9,"man"
"432",7,10,3,12,14,3,13,"did"
"433",7,10,4,16,18,3,17,"not"
"434",7,10,5,20,23,4,21,"seem"
"435",7,10,6,25,26,2,25,"in"
"436",7,10,7,28,30,3,29,"the"
"437",7,10,8,32,36,5,34,"least"
"438",7,10,9,38,43,6,40,"afraid"
"439",7,10,10,45,46,2,45,"of"
"440",7,10,11,48,50,3,49,"the"
"441",7,10,12,52,55,4,53,"dog."
"442",9,1,1,1,2,2,1,"He"
"443",9,1,2,4,9,6,6,"merely"
"444",9,1,3,11,19,9,15,"repeated:"
"445",9,1,4,21,24,4,22,"'I'm"
"446",9,1,5,26,28,3,27,"the"
"447",9,1,6,30,38,9,34,"ferryman,"
"448",9,1,7,40,42,3,41,"and"
"449",9,1,8,44,47,4,45,"it's"
"450",9,1,9,49,50,2,49,"my"
"451",9,1,10,52,59,8,55,"business"
"452",9,1,11,61,62,2,61,"to"
"453",9,1,12,64,68,5,66,"carry"
"454",9,2,1,1,6,6,3,"people"
"455",9,2,2,8,13,6,10,"across"
"456",9,2,3,15,17,3,16,"the"
"457",9,2,4,19,24,6,21,"lake.'"
"458",9,3,1,1,7,7,4,"Dorothy"
"459",9,3,2,9,16,8,12,"couldn't"
"460",9,3,3,18,21,4,19,"help"
"461",9,3,4,23,29,7,26,"feeling"
"462",9,3,5,31,40,10,35,"surprised,"
"463",9,3,6,42,44,3,43,"for"
"464",9,3,7,46,48,3,47,"she"
"465",9,3,8,50,54,5,52,"could"
"466",9,3,9,56,59,4,57,"have"
"467",9,3,10,61,66,6,63,"picked"
"468",9,4,1,1,3,3,2,"the"
"469",9,4,2,5,10,6,7,"little"
"470",9,4,3,12,14,3,13,"man"
"471",9,4,4,16,17,2,16,"up"
"472",9,4,5,19,22,4,20,"with"
"473",9,4,6,24,26,3,25,"one"
"474",9,4,7,28,32,5,30,"hand,"
"475",9,4,8,34,36,3,35,"and"
"476",9,4,9,38,40,3,39,"the"
"477",9,4,10,42,45,4,43,"lake"
"478",9,4,11,47,49,3,48,"was"
"479",9,4,12,51,53,3,52,"big"
"480",9,4,13,55,57,3,56,"and"
"481",9,4,14,59,64,6,61,"broad."
"482",9,4,15,66,72,7,69,"Looking"
"483",9,5,1,1,2,2,1,"at"
"484",9,5,2,4,6,3,5,"the"
"485",9,5,3,8,15,8,11,"ferryman"
"486",9,5,4,17,20,4,18,"more"
"487",9,5,5,22,28,7,25,"closely"
"488",9,5,6,30,32,3,31,"she"
"489",9,5,7,34,36,3,35,"saw"
"490",9,5,8,38,41,4,39,"that"
"491",9,5,9,43,44,2,43,"he"
"492",9,5,10,46,48,3,47,"had"
"493",9,5,11,50,54,5,52,"small"
"494",9,5,12,56,60,5,58,"eyes,"
"495",9,5,13,62,62,1,62,"a"
"496",9,5,14,64,66,3,65,"big"
"497",9,5,15,68,72,5,70,"nose,"
"498",9,6,1,1,3,3,2,"and"
"499",9,6,2,5,5,1,5,"a"
"500",9,6,3,7,11,5,9,"sharp"
"501",9,6,4,13,17,5,15,"chin."
"502",9,6,5,19,21,3,20,"His"
"503",9,6,6,23,26,4,24,"hair"
"504",9,6,7,28,30,3,29,"was"
"505",9,6,8,32,35,4,33,"blue"
"506",9,6,9,37,39,3,38,"and"
"507",9,6,10,41,43,3,42,"his"
"508",9,6,11,45,51,7,48,"clothes"
"509",9,6,12,53,60,8,56,"scarlet,"
"510",9,6,13,62,64,3,63,"and"
"511",9,6,14,66,72,7,69,"Dorothy"
"512",9,7,1,1,7,7,4,"noticed"
"513",9,7,2,9,12,4,10,"that"
"514",9,7,3,14,18,5,16,"every"
"515",9,7,4,20,25,6,22,"button"
"516",9,7,5,27,28,2,27,"on"
"517",9,7,6,30,32,3,31,"his"
"518",9,7,7,34,39,6,36,"jacket"
"519",9,7,8,41,43,3,42,"was"
"520",9,7,9,45,47,3,46,"the"
"521",9,7,10,49,52,4,50,"head"
"522",9,7,11,54,55,2,54,"of"
"523",9,7,12,57,60,4,58,"some"
"524",9,7,13,62,68,7,65,"animal."
"525",9,7,14,70,72,3,71,"The"
"526",9,8,1,1,3,3,2,"top"
"527",9,8,2,5,10,6,7,"button"
"528",9,8,3,12,14,3,13,"was"
"529",9,8,4,16,16,1,16,"a"
"530",9,8,5,18,22,5,20,"cat's"
"531",9,8,6,24,27,4,25,"head"
"532",9,8,7,29,31,3,30,"and"
"533",9,8,8,33,35,3,34,"the"
"534",9,8,9,37,40,4,38,"next"
"535",9,8,10,42,42,1,42,"a"
"536",9,8,11,44,51,8,47,"weasel's"
"537",9,8,12,53,57,5,55,"head,"
"538",9,8,13,59,63,5,61,"while"
"539",9,8,14,65,67,3,66,"the"
